update_date,corp_date,corp_name,corp_rate,key_id
2016-06-19,2013-03-27,6072,2,607220130327
2016-06-19,2013-03-27,6402,1.3,640220130327
2016-06-19,2013-03-27,6405,1.2,640520130327
2016-06-19,2013-03-27,6409,100,640920130327
2016-06-19,2013-03-27,6648,100,664820130327
2016-06-19,2013-03-27,7483,2,748320130327
2016-06-19,2013-03-27,7604,100,760420130327
2016-06-19,2013-03-27,8591,10,859120130327
2016-06-19,2013-03-27,8593,10,859320130327
2016-06-19,2013-03-27,8709,100,870920130327
2016-06-19,2013-03-27,8783,100,878320130327
2016-06-19,2013-03-27,8898,100,889820130327
2016-06-19,2013-03-27,8903,100,890320130327
2016-06-19,2013-03-27,8928,2,892820130327
2016-06-19,2013-03-27,8944,100,894420130327
2016-06-19,2013-03-27,8995,100,899520130327
2016-06-19,2013-03-27,8999,3,899920130327
2016-06-19,2013-03-27,9433,2,943320130327
2016-06-19,2013-03-27,9438,100,943820130327
2016-06-19,2013-03-27,9641,0.5,964120130327
2016-06-19,2013-03-27,9788,2,978820130327
2016-06-19,2013-03-27,9832,3,983220130327
2016-06-19,2013-04-18,3064,2,306420130418
2016-06-19,2013-04-19,3772,1.6667,377220130419
2016-06-19,2013-04-19,6051,1.059,605120130419
2016-06-19,2013-04-25,2170,2,217020130425
2016-06-19,2013-04-25,2193,2,219320130425
2016-06-19,2013-04-25,2373,100,237320130425
2016-06-19,2013-04-25,2461,2,246120130425
2016-06-19,2013-04-25,3031,300,303120130425
2016-06-19,2013-04-25,3248,100,324820130425
2016-06-19,2013-04-25,3250,4,325020130425
2016-06-19,2013-04-25,3350,1.8807,335020130425
2016-06-19,2013-04-25,3731,100,373120130425
2016-06-19,2013-04-25,3816,1.5,381620130425
2016-06-19,2013-04-25,7599,10,759920130425
2016-06-19,2013-04-25,7818,2,781820130425
2016-06-19,2013-05-13,7833,200,783320130513
2016-06-19,2013-05-22,8892,1.5181,889220130522
2016-06-19,2013-05-28,3318,1.25,331820130528
2016-06-19,2013-05-28,8508,1.1241,850820130528
2016-06-19,2013-05-29,2493,100,249320130529
2016-06-19,2013-05-29,2698,100,269820130529
2016-06-19,2013-05-29,2722,100,272220130529
2016-06-19,2013-05-29,3280,3,328020130529
2016-06-19,2013-05-29,3377,100,337720130529
2016-06-19,2013-05-29,3664,2,366420130529
2016-06-19,2013-05-29,3668,5,366820130529
2016-06-19,2013-05-29,3824,200,382420130529
2016-06-19,2013-05-29,6634,100,663420130529
2016-06-19,2013-05-29,6727,400,672720130529
2016-06-19,2013-05-29,7148,3,714820130529
2016-06-19,2013-05-29,7777,2,777720130529
2016-06-19,2013-05-29,7829,2,782920130529
2016-06-19,2013-05-29,8998,500,899820130529
2016-06-19,2013-05-29,9636,0.1,963620130529
2016-06-19,2013-06-12,2172,3,217220130612
2016-06-19,2013-06-12,6636,1.4615,663620130612
2016-06-19,2013-06-13,2404,200,240420130613
2016-06-19,2013-06-26,1408,100,140820130626
2016-06-19,2013-06-26,2128,100,212820130626
2016-06-19,2013-06-26,2146,200,214620130626
2016-06-19,2013-06-26,2151,3,215120130626
2016-06-19,2013-06-26,2154,100,215420130626
2016-06-19,2013-06-26,2385,100,238520130626
2016-06-19,2013-06-26,2399,200,239920130626
2016-06-19,2013-06-26,2418,200,241820130626
2016-06-19,2013-06-26,2425,200,242520130626
2016-06-19,2013-06-26,2466,100,246620130626
2016-06-19,2013-06-26,2477,100,247720130626
2016-06-19,2013-06-26,2491,100,249120130626
2016-06-19,2013-06-26,2492,2,249220130626
2016-06-19,2013-06-26,2499,100,249920130626
2016-06-19,2013-06-26,2749,5,274920130626
2016-06-19,2013-06-26,2777,10,277720130626
2016-06-19,2013-06-26,2924,1.5,292420130626
2016-06-19,2013-06-26,3041,200,304120130626
2016-06-19,2013-06-26,3053,100,305320130626
2016-06-19,2013-06-26,3077,2,307720130626
2016-06-19,2013-06-26,3082,3,308220130626
2016-06-19,2013-06-26,3091,2,309120130626
2016-06-19,2013-06-26,3242,200,324220130626
2016-06-19,2013-06-26,3252,4,325220130626
2016-06-19,2013-06-26,3319,100,331920130626
2016-06-19,2013-06-26,3326,100,332620130626
2016-06-19,2013-06-26,3371,3,337120130626
2016-06-19,2013-06-26,3623,100,362320130626
2016-06-19,2013-06-26,3630,2,363020130626
2016-06-19,2013-06-26,3730,2,373020130626
2016-06-19,2013-06-26,3744,100,374420130626
2016-06-19,2013-06-26,3754,100,375420130626
2016-06-19,2013-06-26,3758,100,375820130626
2016-06-19,2013-06-26,3765,10,376520130626
2016-06-19,2013-06-26,3775,100,377520130626
2016-06-19,2013-06-26,3807,100,380720130626
2016-06-19,2013-06-26,3842,100,384220130626
2016-06-19,2013-06-26,4321,100,432120130626
2016-06-19,2013-06-26,4563,2,456320130626
2016-06-19,2013-06-26,4573,200,457320130626
2016-06-19,2013-06-26,4583,2,458320130626
2016-06-19,2013-06-26,4722,100,472220130626
2016-06-19,2013-06-26,4765,300,476520130626
2016-06-19,2013-06-26,4779,100,477920130626
2016-06-19,2013-06-26,4828,3,482820130626
2016-06-19,2013-06-26,4840,10,484020130626
2016-06-19,2013-06-26,4848,100,484820130626
2016-06-19,2013-06-26,5456,100,545620130626
2016-06-19,2013-06-26,6054,2,605420130626
2016-06-19,2013-06-26,6420,2,642020130626
2016-06-19,2013-06-26,6677,100,667720130626
2016-06-19,2013-06-26,6784,100,678420130626
2016-06-19,2013-06-26,6888,100,688820130626
2016-06-19,2013-06-26,6920,2,692020130626
2016-06-19,2013-06-26,7775,2,777520130626
2016-06-19,2013-06-26,7846,100,784620130626
2016-06-19,2013-06-26,8885,100,888520130626
2016-06-19,2013-06-26,8897,4,889720130626
2016-06-19,2013-06-26,8914,100,891420130626
2016-06-19,2013-06-26,8923,100,892320130626
2016-06-19,2013-06-26,8996,100,899620130626
2016-06-19,2013-06-26,9439,100,943920130626
2016-06-19,2013-06-28,7821,5,782120130628
2016-06-19,2013-07-09,3775,1.3641,377520130709
2016-06-19,2013-07-29,2776,100,277620130729
2016-06-19,2013-07-29,2929,200,292920130729
2016-06-19,2013-07-29,3090,100,309020130729
2016-06-19,2013-07-29,3625,100,362520130729
2016-06-19,2013-07-29,3665,2,366520130729
2016-06-19,2013-07-29,3826,2,382620130729
2016-06-19,2013-07-29,3854,2,385420130729
2016-06-19,2013-07-29,4287,100,428720130729
2016-06-19,2013-07-29,4764,100,476420130729
2016-06-19,2013-07-29,4813,100,481320130729
2016-06-19,2013-07-29,6203,0.1,620320130729
2016-06-19,2013-07-29,7211,0.1,721120130729
2016-06-19,2013-07-29,7956,2,795620130729
2016-06-19,2013-07-29,8905,1.1,890520130729
2016-06-19,2013-07-29,8935,2,893520130729
2016-06-19,2013-08-13,2786,3,278620130813
2016-06-19,2013-08-16,3323,1.257,332320130816
2016-06-19,2013-08-16,4929,2,492920130816
2016-06-19,2013-08-28,1407,2,140720130828
2016-06-19,2013-08-28,1712,100,171220130828
2016-06-19,2013-08-28,2337,200,233720130828
2016-06-19,2013-08-28,2371,2,237120130828
2016-06-19,2013-08-28,2659,2,265920130828
2016-06-19,2013-08-28,2683,0.2,268320130828
2016-06-19,2013-08-28,3030,100,303020130828
2016-06-19,2013-08-28,3063,200,306320130828
2016-06-19,2013-08-28,3073,100,307320130828
2016-06-19,2013-08-28,3083,100,308320130828
2016-06-19,2013-08-28,3174,2,317420130828
2016-06-19,2013-08-28,3344,100,334420130828
2016-06-19,2013-08-28,3627,100,362720130828
2016-06-19,2013-08-28,4344,2,434420130828
2016-06-19,2013-08-28,4714,10,471420130828
2016-06-19,2013-08-28,4978,5,497820130828
2016-06-19,2013-08-28,7415,0.2,741520130828
2016-06-19,2013-08-28,7610,100,761020130828
2016-06-19,2013-08-28,7624,10,762420130828
2016-06-19,2013-08-28,9419,2,941920130828
2016-06-19,2013-08-28,9861,100,986120130828
2016-06-19,2013-09-13,3832,1.0714,383220130913
2016-06-19,2013-09-18,6161,100,616120130918
2016-06-19,2013-09-26,1605,400,160520130926
2016-06-19,2013-09-26,1711,200,171120130926
2016-06-19,2013-09-26,1739,100,173920130926
2016-06-19,2013-09-26,1808,0.2,180820130926
2016-06-19,2013-09-26,2002,1.1,200220130926
2016-06-19,2013-09-26,2131,100,213120130926
2016-06-19,2013-09-26,2132,2,213220130926
2016-06-19,2013-09-26,2134,100,213420130926
2016-06-19,2013-09-26,2137,100,213720130926
2016-06-19,2013-09-26,2138,100,213820130926
2016-06-19,2013-09-26,2144,100,214420130926
2016-06-19,2013-09-26,2145,100,214520130926
2016-06-19,2013-09-26,2152,4,215220130926
2016-06-19,2013-09-26,2155,200,215520130926
2016-06-19,2013-09-26,2229,4,222920130926
2016-06-19,2013-09-26,2304,100,230420130926
2016-06-19,2013-09-26,2315,100,231520130926
2016-06-19,2013-09-26,2351,100,235120130926
2016-06-19,2013-09-26,2372,10,237220130926
2016-06-19,2013-09-26,2393,100,239320130926
2016-06-19,2013-09-26,2397,100,239720130926
2016-06-19,2013-09-26,2400,100,240020130926
2016-06-19,2013-09-26,2412,200,241220130926
2016-06-19,2013-09-26,2415,100,241520130926
2016-06-19,2013-09-26,2433,10,243320130926
2016-06-19,2013-09-26,2453,5,245320130926
2016-06-19,2013-09-26,2454,100,245420130926
2016-06-19,2013-09-26,2461,2,246120130926
2016-06-19,2013-09-26,2464,200,246420130926
2016-06-19,2013-09-26,2467,100,246720130926
2016-06-19,2013-09-26,2485,2,248520130926
2016-06-19,2013-09-26,2489,500,248920130926
2016-06-19,2013-09-26,2491,2,249120130926
2016-06-19,2013-09-26,2588,3,258820130926
2016-06-19,2013-09-26,2665,100,266520130926
2016-06-19,2013-09-26,2681,100,268120130926
2016-06-19,2013-09-26,2712,100,271220130926
2016-06-19,2013-09-26,2753,100,275320130926
2016-06-19,2013-09-26,2759,100,275920130926
2016-06-19,2013-09-26,2760,100,276020130926
2016-06-19,2013-09-26,2763,100,276320130926
2016-06-19,2013-09-26,2766,100,276620130926
2016-06-19,2013-09-26,2799,100,279920130926
2016-06-19,2013-09-26,2805,0.2,280520130926
2016-06-19,2013-09-26,2931,5,293120130926
2016-06-19,2013-09-26,3032,100,303220130926
2016-06-19,2013-09-26,3047,100,304720130926
2016-06-19,2013-09-26,3067,100,306720130926
2016-06-19,2013-09-26,3250,100,325020130926
2016-06-19,2013-09-26,3316,100,331620130926
2016-06-19,2013-09-26,3322,100,332220130926
2016-06-19,2013-09-26,3325,100,332520130926
2016-06-19,2013-09-26,3346,100,334620130926
2016-06-19,2013-09-26,3347,100,334720130926
2016-06-19,2013-09-26,3352,100,335220130926
2016-06-19,2013-09-26,3356,100,335620130926
2016-06-19,2013-09-26,3358,100,335820130926
2016-06-19,2013-09-26,3370,100,337020130926
2016-06-19,2013-09-26,3372,100,337220130926
2016-06-19,2013-09-26,3375,100,337520130926
2016-06-19,2013-09-26,3390,100,339020130926
2016-06-19,2013-09-26,3435,2,343520130926
2016-06-19,2013-09-26,3641,2,364120130926
2016-06-19,2013-09-26,3667,2,366720130926
2016-06-19,2013-09-26,3668,3,366820130926
2016-06-19,2013-09-26,3674,5,367420130926
2016-06-19,2013-09-26,3712,100,371220130926
2016-06-19,2013-09-26,3715,200,371520130926
2016-06-19,2013-09-26,3724,100,372420130926
2016-06-19,2013-09-26,3734,100,373420130926
2016-06-19,2013-09-26,3739,100,373920130926
2016-06-19,2013-09-26,3742,200,374220130926
2016-06-19,2013-09-26,3750,0.01,375020130926
2016-06-19,2013-09-26,3751,10,375120130926
2016-06-19,2013-09-26,3752,100,375220130926
2016-06-19,2013-09-26,3753,100,375320130926
2016-06-19,2013-09-26,3756,200,375620130926
2016-06-19,2013-09-26,3773,100,377320130926
2016-06-19,2013-09-26,3784,200,378420130926
2016-06-19,2013-09-26,3787,100,378720130926
2016-06-19,2013-09-26,3796,100,379620130926
2016-06-19,2013-09-26,3798,100,379820130926
2016-06-19,2013-09-26,3803,200,380320130926
2016-06-19,2013-09-26,3814,100,381420130926
2016-06-19,2013-09-26,3825,100,382520130926
2016-06-19,2013-09-26,3828,100,382820130926
2016-06-19,2013-09-26,3839,100,383920130926
2016-06-19,2013-09-26,3845,100,384520130926
2016-06-19,2013-09-26,3848,200,384820130926
2016-06-19,2013-09-26,3858,100,385820130926
2016-06-19,2013-09-26,4240,100,424020130926
2016-06-19,2013-09-26,4290,2,429020130926
2016-06-19,2013-09-26,4291,100,429120130926
2016-06-19,2013-09-26,4293,200,429320130926
2016-06-19,2013-09-26,4295,10,429520130926
2016-06-19,2013-09-26,4304,100,430420130926
2016-06-19,2013-09-26,4308,100,430820130926
2016-06-19,2013-09-26,4312,100,431220130926
2016-06-19,2013-09-26,4316,100,431620130926
2016-06-19,2013-09-26,4326,2,432620130926
2016-06-19,2013-09-26,4331,10,433120130926
2016-06-19,2013-09-26,4348,200,434820130926
2016-06-19,2013-09-26,4534,0.2,453420130926
2016-06-19,2013-09-26,4555,2,455520130926
2016-06-19,2013-09-26,4559,1.1,455920130926
2016-06-19,2013-09-26,4564,500,456420130926
2016-06-19,2013-09-26,4570,10,457020130926
2016-06-19,2013-09-26,4676,100,467620130926
2016-06-19,2013-09-26,4684,10,468420130926
2016-06-19,2013-09-26,4689,100,468920130926
2016-06-19,2013-09-26,4732,10,473220130926
2016-06-19,2013-09-26,4733,2,473320130926
2016-06-19,2013-09-26,4744,100,474420130926
2016-06-19,2013-09-26,4751,100,475120130926
2016-06-19,2013-09-26,4762,100,476220130926
2016-06-19,2013-09-26,4777,100,477720130926
2016-06-19,2013-09-26,4792,100,479220130926
2016-06-19,2013-09-26,4809,200,480920130926
2016-06-19,2013-09-26,4814,100,481420130926
2016-06-19,2013-09-26,4819,200,481920130926
2016-06-19,2013-09-26,4832,100,483220130926
2016-06-19,2013-09-26,4833,100,483320130926
2016-06-19,2013-09-26,4838,100,483820130926
2016-06-19,2013-09-26,4839,100,483920130926
2016-06-19,2013-09-26,4849,100,484920130926
2016-06-19,2013-09-26,5721,0.1,572120130926
2016-06-19,2013-09-26,5974,0.1,597420130926
2016-06-19,2013-09-26,6052,2,605220130926
2016-06-19,2013-09-26,6256,100,625620130926
2016-06-19,2013-09-26,6257,100,625720130926
2016-06-19,2013-09-26,6636,10,663620130926
2016-06-19,2013-09-26,6659,100,665920130926
2016-06-19,2013-09-26,6678,300,667820130926
2016-06-19,2013-09-26,6719,100,671920130926
2016-06-19,2013-09-26,6788,2,678820130926
2016-06-19,2013-09-26,6791,0.05,679120130926
2016-06-19,2013-09-26,6836,100,683620130926
2016-06-19,2013-09-26,6971,2,697120130926
2016-06-19,2013-09-26,7004,0.2,700420130926
2016-06-19,2013-09-26,7551,2,755120130926
2016-06-19,2013-09-26,7618,100,761820130926
2016-06-19,2013-09-26,7709,100,770920130926
2016-06-19,2013-09-26,7748,100,774820130926
2016-06-19,2013-09-26,7836,100,783620130926
2016-06-19,2013-09-26,7844,100,784420130926
2016-06-19,2013-09-26,7853,100,785320130926
2016-06-19,2013-09-26,8119,0.2,811920130926
2016-06-19,2013-09-26,8462,100,846220130926
2016-06-19,2013-09-26,8515,2,851520130926
2016-06-19,2013-09-26,8572,10,857220130926
2016-06-19,2013-09-26,8697,5,869720130926
2016-06-19,2013-09-26,8698,100,869820130926
2016-06-19,2013-09-26,8704,100,870420130926
2016-06-19,2013-09-26,8728,200,872820130926
2016-06-19,2013-09-26,8732,100,873220130926
2016-06-19,2013-09-26,8739,100,873920130926
2016-06-19,2013-09-26,8750,100,875020130926
2016-06-19,2013-09-26,8769,50,876920130926
2016-06-19,2013-09-26,8772,100,877220130926
2016-06-19,2013-09-26,8870,2,887020130926
2016-06-19,2013-09-26,8891,100,889120130926
2016-06-19,2013-09-26,8933,100,893320130926
2016-06-19,2013-09-26,8934,100,893420130926
2016-06-19,2013-09-26,9412,100,941220130926
2016-06-19,2013-09-26,9421,100,942120130926
2016-06-19,2013-09-26,9423,100,942320130926
2016-06-19,2013-09-26,9437,100,943720130926
2016-06-19,2013-09-26,9445,100,944520130926
2016-06-19,2013-09-26,9613,100,961320130926
2016-06-19,2013-09-26,9708,2,970820130926
2016-06-19,2013-09-26,9831,10,983120130926
2016-06-19,2013-09-26,9997,2,999720130926
2016-06-19,2013-10-10,2230,4,223020131010
2016-06-19,2013-10-17,3350,1.1579,335020131017
2016-06-19,2013-10-18,7708,100,770820131018
2016-06-19,2013-10-23,3250,1.5745,325020131023
2016-06-19,2013-10-29,2159,100,215920131029
2016-06-19,2013-10-29,2751,300,275120131029
2016-06-19,2013-10-29,3770,100,377020131029
2016-06-19,2013-10-29,3836,2,383620131029
2016-06-19,2013-10-29,6656,100,665620131029
2016-06-19,2013-10-29,8922,100,892220131029
2016-06-19,2013-10-29,9381,2,938120131029
2016-06-19,2013-10-29,9425,100,942520131029
2016-06-19,2013-10-29,9444,10,944420131029
2016-06-19,2013-11-22,6051,5,605120131122
2016-06-19,2013-11-27,2168,100,216820131127
2016-06-19,2013-11-27,2170,2,217020131127
2016-06-19,2013-11-27,2437,100,243720131127
2016-06-19,2013-11-27,2769,100,276920131127
2016-06-19,2013-11-27,2796,100,279620131127
2016-06-19,2013-11-27,3186,3,318620131127
2016-06-19,2013-11-27,3236,20,323620131127
2016-06-19,2013-11-27,3440,4,344020131127
2016-06-19,2013-11-27,3760,100,376020131127
2016-06-19,2013-11-27,3791,100,379120131127
2016-06-19,2013-11-27,3810,100,381020131127
2016-06-19,2013-11-27,3832,100,383220131127
2016-06-19,2013-11-27,4784,200,478420131127
2016-06-19,2013-11-27,4829,100,482920131127
2016-06-19,2013-11-27,4834,100,483420131127
2016-06-19,2013-11-27,6066,20,606620131127
2016-06-19,2013-11-27,6072,2,607220131127
2016-06-19,2013-11-27,6668,100,666820131127
2016-06-19,2013-11-27,7725,100,772520131127
2016-06-19,2013-11-27,8881,2,888120131127
2016-06-19,2013-11-27,8887,100,888720131127
2016-06-19,2013-11-27,8940,100,894020131127
2016-06-19,2013-12-04,4541,1.2847,454120131204
2016-06-19,2013-12-04,9478,1.1345,947820131204
2016-06-19,2013-12-10,4345,2,434520131210
2016-06-19,2013-12-11,3672,2,367220131211
2016-06-19,2013-12-12,3040,2,304020131212
2016-06-19,2013-12-18,4919,1.2,491920131218
2016-06-19,2013-12-26,1382,100,138220131226
2016-06-19,2013-12-26,2120,3,212020131226
2016-06-19,2013-12-26,2124,3,212420131226
2016-06-19,2013-12-26,2162,100,216220131226
2016-06-19,2013-12-26,2406,100,240620131226
2016-06-19,2013-12-26,2435,2,243520131226
2016-06-19,2013-12-26,2492,2,249220131226
2016-06-19,2013-12-26,2721,100,272120131226
2016-06-19,2013-12-26,2743,100,274320131226
2016-06-19,2013-12-26,2762,100,276220131226
2016-06-19,2013-12-26,2930,2,293020131226
2016-06-19,2013-12-26,3082,2,308220131226
2016-06-19,2013-12-26,3150,2,315020131226
2016-06-19,2013-12-26,3237,200,323720131226
2016-06-19,2013-12-26,3394,100,339420131226
2016-06-19,2013-12-26,3648,2,364820131226
2016-06-19,2013-12-26,3649,2,364920131226
2016-06-19,2013-12-26,3765,100,376520131226
2016-06-19,2013-12-26,3777,20,377720131226
2016-06-19,2013-12-26,3782,100,378220131226
2016-06-19,2013-12-26,3837,3,383720131226
2016-06-19,2013-12-26,3856,100,385620131226
2016-06-19,2013-12-26,4335,100,433520131226
2016-06-19,2013-12-26,4356,100,435620131226
2016-06-19,2013-12-26,4563,100,456320131226
2016-06-19,2013-12-26,4572,100,457220131226
2016-06-19,2013-12-26,4681,2,468120131226
2016-06-19,2013-12-26,4776,100,477620131226
2016-06-19,2013-12-26,4845,100,484520131226
2016-06-19,2013-12-26,4847,100,484720131226
2016-06-19,2013-12-26,5019,4,501920131226
2016-06-19,2013-12-26,6054,2,605420131226
2016-06-19,2013-12-26,6059,4,605920131226
2016-06-19,2013-12-26,6662,100,666220131226
2016-06-19,2013-12-26,6736,2,673620131226
2016-06-19,2013-12-26,7707,200,770720131226
2016-06-19,2013-12-26,7747,2,774720131226
2016-06-19,2013-12-26,7849,100,784920131226
2016-06-19,2013-12-26,8214,2,821420131226
2016-06-19,2013-12-26,8929,100,892920131226
2016-06-19,2013-12-26,8951,2,895120131226
2016-06-19,2013-12-26,8952,2,895220131226
2016-06-19,2013-12-26,8964,2,896420131226
2016-06-19,2013-12-26,8987,5,898720131226
2016-06-19,2013-12-26,9419,2,941920131226
2016-06-19,2013-12-26,9514,100,951420131226
2016-06-19,2014-01-06,3657,2,365720140106
2016-06-19,2014-01-14,7992,1.253,799220140114
2016-06-19,2014-01-22,3666,3,366620140122
2016-06-19,2014-01-29,2353,100,235320140129
2016-06-19,2014-01-29,3071,100,307120140129
2016-06-19,2014-01-29,3234,5,323420140129
2016-06-19,2014-01-29,4824,100,482420140129
2016-06-19,2014-01-29,4924,100,492420140129
2016-06-19,2014-01-29,6669,200,666920140129
2016-06-19,2014-01-29,6721,100,672120140129
2016-06-19,2014-01-29,6778,100,677820140129
2016-06-19,2014-01-29,6786,100,678620140129
2016-06-19,2014-01-29,8423,100,842320140129
2016-06-19,2014-01-29,8925,10,892520140129
2016-06-19,2014-01-29,8957,5,895720140129
2016-06-19,2014-01-29,8967,5,896720140129
2016-06-19,2014-01-29,9743,1.3,974320140129
2016-06-19,2014-02-18,9843,2,984320140218
2016-06-19,2014-02-19,3318,1.3023,331820140219
2016-06-19,2014-02-21,3853,1.2453,385320140221
2016-06-19,2014-02-26,2228,100,222820140226
2016-06-19,2014-02-26,2798,100,279820140226
2016-06-19,2014-02-26,3021,2,302120140226
2016-06-19,2014-02-26,3048,100,304820140226
2016-06-19,2014-02-26,3057,100,305720140226
2016-06-19,2014-02-26,3226,2,322620140226
2016-06-19,2014-02-26,3263,2,326320140226
2016-06-19,2014-02-26,3283,5,328320140226
2016-06-19,2014-02-26,3376,100,337620140226
2016-06-19,2014-02-26,3384,100,338420140226
2016-06-19,2014-02-26,3678,2,367820140226
2016-06-19,2014-02-26,3680,5,368020140226
2016-06-19,2014-02-26,3815,100,381520140226
2016-06-19,2014-02-26,3823,100,382320140226
2016-06-19,2014-02-26,6058,3,605820140226
2016-06-19,2014-02-26,6264,100,626420140226
2016-06-19,2014-02-26,6838,3,683820140226
2016-06-19,2014-02-26,7164,2,716420140226
2016-06-19,2014-02-26,7421,2,742120140226
2016-06-19,2014-02-26,7611,1.2,761120140226
2016-06-19,2014-02-26,7829,100,782920140226
2016-06-19,2014-02-26,8886,100,888620140226
2016-06-19,2014-02-26,8968,5,896820140226
2016-06-19,2014-02-28,6993,1.0428,699320140228
2016-06-19,2014-03-06,8737,2,873720140306
2016-06-19,2014-03-18,3856,1.1635,385620140318
2016-06-19,2014-03-19,1400,100,140020140319
2016-06-19,2014-03-20,9973,1.2138,997320140320
2016-06-19,2014-03-27,1711,1.0951,171120140327
2016-06-19,2014-03-27,2127,3,212720140327
2016-06-19,2014-03-27,2158,10,215820140327
2016-06-19,2014-03-27,2170,100,217020140327
2016-06-19,2014-03-27,2321,100,232120140327
2016-06-19,2014-03-27,2330,10,233020140327
2016-06-19,2014-03-27,2370,100,237020140327
2016-06-19,2014-03-27,2388,100,238820140327
2016-06-19,2014-03-27,2410,100,241020140327
2016-06-19,2014-03-27,2413,200,241320140327
2016-06-19,2014-03-27,2440,2,244020140327
2016-06-19,2014-03-27,2447,100,244720140327
2016-06-19,2014-03-27,2450,100,245020140327
2016-06-19,2014-03-27,2453,100,245320140327
2016-06-19,2014-03-27,2458,100,245820140327
2016-06-19,2014-03-27,2461,2,246120140327
2016-06-19,2014-03-27,2667,100,266720140327
2016-06-19,2014-03-27,2752,200,275220140327
2016-06-19,2014-03-27,2788,100,278820140327
2016-06-19,2014-03-27,2926,100,292620140327
2016-06-19,2014-03-27,3066,2,306620140327
2016-06-19,2014-03-27,3079,2,307920140327
2016-06-19,2014-03-27,3187,5,318720140327
2016-06-19,2014-03-27,3244,100,324420140327
2016-06-19,2014-03-27,3323,100,332320140327
2016-06-19,2014-03-27,3328,100,332820140327
2016-06-19,2014-03-27,3625,2,362520140327
2016-06-19,2014-03-27,3772,100,377220140327
2016-06-19,2014-03-27,3788,100,378820140327
2016-06-19,2014-03-27,3793,100,379320140327
2016-06-19,2014-03-27,3802,200,380220140327
2016-06-19,2014-03-27,3840,100,384020140327
2016-06-19,2014-03-27,3849,100,384920140327
2016-06-19,2014-03-27,3852,2,385220140327
2016-06-19,2014-03-27,4282,100,428220140327
2016-06-19,2014-03-27,4288,100,428820140327
2016-06-19,2014-03-27,4310,100,431020140327
2016-06-19,2014-03-27,4503,5,450320140327
2016-06-19,2014-03-27,4543,2,454320140327
2016-06-19,2014-03-27,4571,100,457120140327
2016-06-19,2014-03-27,4583,2,458320140327
2016-06-19,2014-03-27,4658,2,465820140327
2016-06-19,2014-03-27,4827,100,482720140327
2016-06-19,2014-03-27,4923,1.1,492320140327
2016-06-19,2014-03-27,4973,100,497320140327
2016-06-19,2014-03-27,5970,2,597020140327
2016-06-19,2014-03-27,6071,3,607120140327
2016-06-19,2014-03-27,6088,4,608820140327
2016-06-19,2014-03-27,6259,100,625920140327
2016-06-19,2014-03-27,6594,2,659420140327
2016-06-19,2014-03-27,6869,2,686920140327
2016-06-19,2014-03-27,7213,2,721320140327
2016-06-19,2014-03-27,7284,2,728420140327
2016-06-19,2014-03-27,7502,3,750220140327
2016-06-19,2014-03-27,7593,3,759320140327
2016-06-19,2014-03-27,7716,5,771620140327
2016-06-19,2014-03-27,7717,100,771720140327
2016-06-19,2014-03-27,7774,200,777420140327
2016-06-19,2014-03-27,7908,2,790820140327
2016-06-19,2014-03-27,7947,2,794720140327
2016-06-19,2014-03-27,8789,100,878920140327
2016-06-19,2014-03-27,8889,10,888920140327
2016-06-19,2014-03-27,8890,100,889020140327
2016-06-19,2014-03-27,8958,2,895820140327
2016-06-19,2014-03-27,8961,5,896120140327
2016-06-19,2014-03-27,8973,5,897320140327
2016-06-19,2014-03-27,9376,100,937620140327
