update_date,corp_date,corp_name,corp_rate,key_id
2016-06-19,2014-03-27,9424,100,942420140327
2016-06-19,2014-03-27,9438,2,943820140327
2016-06-19,2014-04-16,2484,2,248420140416
2016-06-19,2014-04-25,4245,2,424520140425
2016-06-19,2014-04-25,6077,5,607720140425
2016-06-19,2014-04-25,6080,3,608020140425
2016-06-19,2014-04-25,9603,2,960320140425
2016-06-19,2014-05-09,7859,1.1729,785920140509
2016-06-19,2014-05-13,3391,2,339120140513
2016-06-19,2014-05-13,3686,3,368620140513
2016-06-19,2014-05-16,3398,2,339820140516
2016-06-19,2014-05-28,2384,3,238420140528
2016-06-19,2014-05-28,3675,3,367520140528
2016-06-19,2014-05-28,9856,2,985620140528
2016-06-19,2014-06-26,2121,5,212120140626
2016-06-19,2014-06-26,3807,5,380720140626
2016-06-19,2014-06-26,4768,3,476820140626
2016-06-19,2014-06-26,5105,0.5,510520140626
2016-06-19,2014-06-26,6858,0.5,685820140626
2016-06-19,2014-06-26,7215,3,721520140626
2016-06-19,2014-06-26,9837,2,983720140626
2016-06-19,2014-07-08,7708,1.4872,770820140708
2016-06-19,2014-07-29,1814,0.1,181420140729
2016-06-19,2014-07-29,3036,2,303620140729
2016-06-19,2014-07-29,3071,5,307120140729
2016-06-19,2014-07-29,3282,4,328220140729
2016-06-19,2014-07-29,3385,2,338520140729
2016-06-19,2014-07-29,3665,5,366520140729
2016-06-19,2014-07-29,3669,4,366920140729
2016-06-19,2014-07-29,3687,5,368720140729
2016-06-19,2014-07-29,4563,1.1795,456320140729
2016-06-19,2014-07-29,6850,0.2,685020140729
2016-06-19,2014-07-29,7261,0.2,726120140729
2016-06-19,2014-07-29,7475,0.2,747520140729
2016-06-19,2014-07-29,7605,2,760520140729
2016-06-19,2014-07-29,7779,5,777920140729
2016-06-19,2014-07-29,9414,2,941420140729
2016-06-19,2014-08-19,4345,2,434520140819
2016-06-19,2014-08-27,2157,2,215720140827
2016-06-19,2014-08-27,2686,2,268620140827
2016-06-19,2014-08-27,3086,0.5,308620140827
2016-06-19,2014-08-27,3093,2,309320140827
2016-06-19,2014-08-27,3141,2,314120140827
2016-06-19,2014-08-27,3166,1.5,316620140827
2016-06-19,2014-08-27,3252,3,325220140827
2016-06-19,2014-08-27,3387,3,338720140827
2016-06-19,2014-08-27,6078,2,607820140827
2016-06-19,2014-08-27,6089,2,608920140827
2016-06-19,2014-08-27,7485,0.2,748520140827
2016-06-19,2014-08-27,8242,0.5,824220140827
2016-06-19,2014-08-27,8263,2,826320140827
2016-06-19,2014-08-29,7638,1.3548,763820140829
2016-06-19,2014-09-26,1726,2,172620140926
2016-06-19,2014-09-26,1898,0.2,189820140926
2016-06-19,2014-09-26,2002,1.1,200220140926
2016-06-19,2014-09-26,2206,0.5,220620140926
2016-06-19,2014-09-26,2335,2,233520140926
2016-06-19,2014-09-26,2485,2,248520140926
2016-06-19,2014-09-26,2784,4,278420140926
2016-06-19,2014-09-26,3294,4,329420140926
2016-06-19,2014-09-26,3683,3,368320140926
2016-06-19,2014-09-26,3724,2,372420140926
2016-06-19,2014-09-26,3769,2,376920140926
2016-06-19,2014-09-26,4365,0.4,436520140926
2016-06-19,2014-09-26,4368,5,436820140926
2016-06-19,2014-09-26,4975,2,497520140926
2016-06-19,2014-09-26,5184,1.1,518420140926
2016-06-19,2014-09-26,5807,0.1,580720140926
2016-06-19,2014-09-26,5912,0.5,591220140926
2016-06-19,2014-09-26,6005,3,600520140926
2016-06-19,2014-09-26,6095,5,609520140926
2016-06-19,2014-09-26,6157,2,615720140926
2016-06-19,2014-09-26,6282,1.2,628220140926
2016-06-19,2014-09-26,6324,3,632420140926
2016-06-19,2014-09-26,6333,2,633320140926
2016-06-19,2014-09-26,6409,2,640920140926
2016-06-19,2014-09-26,7202,0.5,720220140926
2016-06-19,2014-09-26,7505,2,750520140926
2016-06-19,2014-09-26,7602,0.1,760220140926
2016-06-19,2014-09-26,7952,0.1,795220140926
2016-06-19,2014-09-26,8074,0.1,807420140926
2016-06-19,2014-09-26,8113,3,811320140926
2016-06-19,2014-09-26,8545,0.1,854520140926
2016-06-19,2014-09-26,9090,2,909020140926
2016-06-19,2014-09-26,9201,2,920120140926
2016-06-19,2014-09-26,9627,2,962720140926
2016-06-19,2014-09-26,9790,2,979020140926
2016-06-19,2014-09-26,9990,1.5,999020140926
2016-06-19,2014-10-21,6077,2,607720141021
2016-06-19,2014-10-29,2438,4,243820141029
2016-06-19,2014-10-29,3444,3,344420141029
2016-06-19,2014-10-29,7823,2,782320141029
2016-06-19,2014-11-13,7775,2,777520141113
2016-06-19,2014-11-26,3678,2,367820141126
2016-06-19,2014-11-26,3711,2,371120141126
2016-06-19,2014-11-26,4286,2,428620141126
2016-06-19,2014-11-26,4333,2,433320141126
2016-06-19,2014-11-26,6055,3,605520141126
2016-06-19,2014-11-26,6076,2,607620141126
2016-06-19,2014-11-26,6668,10,666820141126
2016-06-19,2014-11-26,8977,5,897720141126
2016-06-19,2014-12-03,3692,4,369220141203
2016-06-19,2014-12-17,3598,1.3684,359820141217
2016-06-19,2014-12-26,1429,5,142920141226
2016-06-19,2014-12-26,2124,2,212420141226
2016-06-19,2014-12-26,2175,2,217520141226
2016-06-19,2014-12-26,2445,2,244520141226
2016-06-19,2014-12-26,2475,2,247520141226
2016-06-19,2014-12-26,2492,2,249220141226
2016-06-19,2014-12-26,2928,2,292820141226
2016-06-19,2014-12-26,3179,2,317920141226
2016-06-19,2014-12-26,3245,2,324520141226
2016-06-19,2014-12-26,3249,2,324920141226
2016-06-19,2014-12-26,3276,2,327620141226
2016-06-19,2014-12-26,3435,2,343520141226
2016-06-19,2014-12-26,3681,2,368120141226
2016-06-19,2014-12-26,3696,2,369620141226
2016-06-19,2014-12-26,3800,2,380020141226
2016-06-19,2014-12-26,6071,2,607120141226
2016-06-19,2014-12-26,6087,2,608720141226
2016-06-19,2014-12-26,6413,2,641320141226
2016-06-19,2014-12-26,6592,2,659220141226
2016-06-19,2014-12-26,6639,2,663920141226
2016-06-19,2014-12-26,7172,5,717220141226
2016-06-19,2014-12-26,7618,1.5,761820141226
2016-06-19,2014-12-26,8898,5,889820141226
2016-06-19,2014-12-26,8909,2,890920141226
2016-06-19,2015-01-28,2929,2,292920150128
2016-06-19,2015-01-28,3038,2,303820150128
2016-06-19,2015-01-28,3169,3,316920150128
2016-06-19,2015-01-28,3193,2,319320150128
2016-06-19,2015-01-28,3697,5,369720150128
2016-06-19,2015-01-28,3816,1.5,381620150128
2016-06-19,2015-02-10,3810,1.1766,381020150210
2016-06-19,2015-02-25,1997,0.1,199720150225
2016-06-19,2015-02-25,3030,3,303020150225
2016-06-19,2015-02-25,3073,3,307320150225
2016-06-19,2015-02-25,3607,2,360720150225
2016-06-19,2015-02-25,7611,1.2,761120150225
2016-06-19,2015-02-25,7820,2,782020150225
2016-06-19,2015-02-25,8984,2,898420150225
2016-06-19,2015-02-25,9029,2,902920150225
2016-06-19,2015-02-25,9759,1.1,975920150225
2016-06-19,2015-03-17,6240,3,624020150317
2016-06-19,2015-03-27,2652,6,265220150327
2016-06-19,2015-03-27,2904,2,290420150327
2016-06-19,2015-03-27,3113,1.0282,311320150327
2016-06-19,2015-03-27,3395,2,339520150327
2016-06-19,2015-03-27,3649,3,364920150327
2016-06-19,2015-03-27,3694,4,369420150327
2016-06-19,2015-03-27,3698,3,369820150327
2016-06-19,2015-03-27,3794,2,379420150327
2016-06-19,2015-03-27,3815,2,381520150327
2016-06-19,2015-03-27,4095,2,409520150327
2016-06-19,2015-03-27,4536,5,453620150327
2016-06-19,2015-03-27,4577,1.1,457720150327
2016-06-19,2015-03-27,4650,2,465020150327
2016-06-19,2015-03-27,4661,4,466120150327
2016-06-19,2015-03-27,4739,2,473920150327
2016-06-19,2015-03-27,4775,2,477520150327
2016-06-19,2015-03-27,4839,2,483920150327
2016-06-19,2015-03-27,4923,1.2,492320150327
2016-06-19,2015-03-27,6082,2,608220150327
2016-06-19,2015-03-27,6616,4,661620150327
2016-06-19,2015-03-27,6638,2,663820150327
2016-06-19,2015-03-27,6724,2,672420150327
2016-06-19,2015-03-27,6806,1.05,680620150327
2016-06-19,2015-03-27,6849,2,684920150327
2016-06-19,2015-03-27,6965,2,696520150327
2016-06-19,2015-03-27,7148,3,714820150327
2016-06-19,2015-03-27,8130,2,813020150327
2016-06-19,2015-03-27,8159,1.2,815920150327
2016-06-19,2015-03-27,8279,2,827920150327
2016-06-19,2015-03-27,9025,2,902520150327
2016-06-19,2015-03-27,9433,3,943320150327
2016-06-19,2015-03-27,9438,2,943820150327
2016-06-19,2015-03-27,9616,1.2,961620150327
2016-06-19,2015-03-27,9769,2,976920150327
2016-06-19,2015-03-27,9987,1.1,998720150327
2016-06-19,2015-04-13,3452,3,345220150413
2016-06-19,2015-04-27,2198,2,219820150427
2016-06-19,2015-04-27,2928,2,292820150427
2016-06-19,2015-04-27,3180,5,318020150427
2016-06-19,2015-04-27,3633,2,363320150427
2016-06-19,2015-04-27,3653,3,365320150427
2016-06-19,2015-04-27,3662,2,366220150427
2016-06-19,2015-04-27,7956,3,795620150427
2016-06-19,2015-05-18,3398,2,339820150518
2016-06-19,2015-05-27,2120,2,212020150527
2016-06-19,2015-05-27,2930,2,293020150527
2016-06-19,2015-05-27,3093,2,309320150527
2016-06-19,2015-05-27,3690,2,369020150527
2016-06-19,2015-05-27,9511,1.5,951120150527
2016-06-19,2015-05-27,9720,0.2,972020150527
2016-06-19,2015-06-17,3191,2,319120150617
2016-06-19,2015-06-18,1568,2,156820150618
2016-06-19,2015-06-26,1716,2,171620150626
2016-06-19,2015-06-26,2193,3,219320150626
2016-06-19,2015-06-26,2477,2,247720150626
2016-06-19,2015-06-26,3053,3,305320150626
2016-06-19,2015-06-26,3091,2,309120150626
2016-06-19,2015-06-26,3140,2,314020150626
2016-06-19,2015-06-26,3204,0.1,320420150626
2016-06-19,2015-06-26,3288,2,328820150626
2016-06-19,2015-06-26,3457,5,345720150626
2016-06-19,2015-06-26,3677,2,367720150626
2016-06-19,2015-06-26,3902,4,390220150626
2016-06-19,2015-06-26,4045,0.5,404520150626
2016-06-19,2015-06-26,4587,4,458720150626
2016-06-19,2015-06-26,4669,0.1,466920150626
2016-06-19,2015-06-26,4767,2,476720150626
2016-06-19,2015-06-26,4979,2,497920150626
2016-06-19,2015-06-26,5101,0.5,510120150626
2016-06-19,2015-06-26,6061,2,606120150626
2016-06-19,2015-06-26,6099,2,609920150626
2016-06-19,2015-06-26,6440,0.2,644020150626
2016-06-19,2015-06-26,6785,2,678520150626
2016-06-19,2015-06-26,7419,2,741920150626
2016-06-19,2015-06-26,7532,2,753220150626
2016-06-19,2015-06-26,7705,2,770520150626
2016-06-19,2015-06-26,7816,4,781620150626
2016-06-19,2015-06-26,7846,2,784620150626
2016-06-19,2015-06-26,8703,2,870320150626
2016-06-19,2015-06-26,8804,0.5,880420150626
2016-06-19,2015-06-26,9384,2,938420150626
2016-06-19,2015-06-26,9432,2,943220150626
2016-06-19,2015-06-26,9962,3,996220150626
2016-06-19,2015-07-29,2686,2,268620150729
2016-06-19,2015-07-29,2733,0.2,273320150729
2016-06-19,2015-07-29,3031,3,303120150729
2016-06-19,2015-07-29,3193,3,319320150729
2016-06-19,2015-07-29,3822,2,382220150729
2016-06-19,2015-07-29,3825,5,382520150729
2016-06-19,2015-07-29,3910,5,391020150729
2016-06-19,2015-07-29,4924,2,492420150729
2016-06-19,2015-07-29,7169,3,716920150729
2016-06-19,2015-07-29,7747,2,774720150729
2016-06-19,2015-07-29,7779,2,777920150729
2016-06-19,2015-07-29,7818,2,781820150729
2016-06-19,2015-07-29,8142,0.2,814220150729
2016-06-19,2015-07-29,9743,1.5,974320150729
2016-06-19,2015-08-27,1712,2,171220150827
2016-06-19,2015-08-27,2379,5,237920150827
2016-06-19,2015-08-27,2772,2,277220150827
2016-06-19,2015-08-27,3131,2,313120150827
2016-06-19,2015-08-27,3778,4,377820150827
2016-06-19,2015-08-27,3852,2,385220150827
2016-06-19,2015-08-27,6029,3,602920150827
2016-06-19,2015-08-27,6048,3,604820150827
2016-06-19,2015-08-27,6063,2,606320150827
2016-06-19,2015-08-27,6080,2,608020150827
2016-06-19,2015-08-27,6089,2,608920150827
2016-06-19,2015-08-27,6093,5,609320150827
2016-06-19,2015-08-27,6240,2,624020150827
2016-06-19,2015-08-27,6264,3,626420150827
2016-06-19,2015-08-27,6432,3,643220150827
2016-06-19,2015-08-27,7730,3,773020150827
2016-06-19,2015-08-27,8143,0.1,814320150827
2016-06-19,2015-08-27,8275,2,827520150827
2016-06-19,2015-08-27,9037,2,903720150827
2016-06-19,2015-08-27,9418,3,941820150827
2016-06-19,2015-09-09,7170,1.875,717020150909
2016-06-19,2015-09-28,1826,0.2,182620150928
2016-06-19,2015-09-28,2269,2,226920150928
2016-06-19,2015-09-28,2540,0.5,254020150928
2016-06-19,2015-09-28,2763,3,276320150928
2016-06-19,2015-09-28,3064,2,306420150928
2016-06-19,2015-09-28,3196,2,319620150928
2016-06-19,2015-09-28,3221,2,322120150928
2016-06-19,2015-09-28,3245,4,324520150928
2016-06-19,2015-09-28,3279,2,327920150928
2016-06-19,2015-09-28,3341,2,334120150928
2016-06-19,2015-09-28,3393,2,339320150928
2016-06-19,2015-09-28,3437,0.1,343720150928
2016-06-19,2015-09-28,3635,1.2,363520150928
2016-06-19,2015-09-28,3660,2,366020150928
2016-06-19,2015-09-28,4093,0.2,409320150928
2016-06-19,2015-09-28,4114,0.2,411420150928
2016-06-19,2015-09-28,4307,1.1,430720150928
2016-06-19,2015-09-28,4521,0.5,452120150928
2016-06-19,2015-09-28,4662,2,466220150928
2016-06-19,2015-09-28,4914,0.2,491420150928
2016-06-19,2015-09-28,5332,0.5,533220150928
2016-06-19,2015-09-28,5401,0.1,540120150928
2016-06-19,2015-09-28,5451,0.2,545120150928
2016-06-19,2015-09-28,5964,0.1,596420150928
2016-06-19,2015-09-28,5998,0.1,599820150928
2016-06-19,2015-09-28,6036,2,603620150928
2016-06-19,2015-09-28,6045,3,604520150928
2016-06-19,2015-09-28,6050,3,605020150928
2016-06-19,2015-09-28,6250,4,625020150928
2016-06-19,2015-09-28,6445,0.1,644520150928
2016-06-19,2015-09-28,6461,0.1,646120150928
2016-06-19,2015-09-28,6750,2,675020150928
2016-06-19,2015-09-28,6871,2,687120150928
2016-06-19,2015-09-28,7176,10,717620150928
2016-06-19,2015-09-28,7284,0.1,728420150928
2016-06-19,2015-09-28,7463,2,746320150928
2016-06-19,2015-09-28,7551,2,755120150928
2016-06-19,2015-09-28,7575,2,757520150928
2016-06-19,2015-09-28,7840,0.2,784020150928
2016-06-19,2015-09-28,7990,0.1,799020150928
2016-06-19,2015-09-28,8043,0.1,804320150928
2016-06-19,2015-09-28,8076,0.5,807620150928
2016-06-19,2015-09-28,8111,0.2,811120150928
2016-06-19,2015-09-28,8115,0.2,811520150928
2016-06-19,2015-09-28,8365,0.1,836520150928
2016-06-19,2015-09-28,8513,0.2,851320150928
2016-06-19,2015-09-28,8518,0.1,851820150928
2016-06-19,2015-09-28,8697,2,869720150928
2016-06-19,2015-09-28,8893,0.2,889320150928
2016-06-19,2015-09-28,9078,0.5,907820150928
2016-06-19,2015-09-28,9090,2,909020150928
2016-06-19,2015-09-28,9375,2,937520150928
2016-06-19,2015-09-28,9386,3,938620150928
2016-06-19,2015-09-28,9417,2,941720150928
2016-06-19,2015-09-28,9728,2,972820150928
2016-06-19,2015-09-28,9867,0.1,986720150928
2016-06-19,2015-09-28,9959,2,995920150928
2016-06-19,2015-10-26,2181,3,218120151026
2016-06-19,2015-10-28,3038,2,303820151028
2016-06-19,2015-10-28,3329,2,332920151028
2016-06-19,2015-10-28,3399,3,339920151028
2016-06-19,2015-10-28,8956,5,895620151028
2016-06-19,2015-11-26,1430,4,143020151126
2016-06-19,2015-11-26,2148,3,214820151126
2016-06-19,2015-11-26,3920,4,392020151126
2016-06-19,2015-11-26,6032,2,603220151126
2016-06-19,2015-11-26,6044,3,604420151126
2016-06-19,2015-12-11,3148,3,314820151211
2016-06-19,2015-12-28,2183,2,218320151228
2016-06-19,2015-12-28,2327,2,232720151228
2016-06-19,2015-12-28,3054,2,305420151228
2016-06-19,2015-12-28,3085,2,308520151228
2016-06-19,2015-12-28,3135,2,313520151228
2016-06-19,2015-12-28,3173,2,317320151228
2016-06-19,2015-12-28,3221,2,322120151228
2016-06-19,2015-12-28,3681,2,368120151228
2016-06-19,2015-12-28,3914,2,391420151228
2016-06-19,2015-12-28,4246,4,424620151228
2016-06-19,2015-12-28,4636,2,463620151228
2016-06-19,2015-12-28,6071,3,607120151228
2016-06-19,2015-12-28,6156,2,615620151228
2016-06-19,2015-12-28,6182,2,618220151228
2016-06-19,2015-12-28,7636,1.5,763620151228
2016-06-19,2015-12-28,9039,2,903920151228
2016-06-19,2015-12-28,9757,1.2,975720151228
2016-06-19,2016-01-15,6757,1.1,675720160115
2016-06-19,2016-01-27,1433,2,143320160127
2016-06-19,2016-01-27,1844,0.1,184420160127
2016-06-19,2016-01-27,3418,2,341820160127
2016-06-19,2016-01-27,3654,2,365420160127
2016-06-19,2016-01-27,3660,2,366020160127
2016-06-19,2016-01-27,3921,3,392120160127
2016-06-19,2016-01-27,6040,2,604020160127
2016-06-19,2016-01-27,6267,0.2,626720160127
2016-06-19,2016-02-01,5821,2,582120160201
2016-06-19,2016-02-17,9842,2,984220160217
2016-06-19,2016-02-25,2117,3,211720160225
2016-06-19,2016-02-25,2685,2,268520160225
2016-06-19,2016-02-25,3020,2,302020160225
2016-06-19,2016-02-25,3134,4,313420160225
2016-06-19,2016-02-25,3387,3,338720160225
2016-06-19,2016-02-25,3415,3,341520160225
2016-06-19,2016-02-25,6312,2,631220160225
2016-06-19,2016-02-25,7611,1.2,761120160225
2016-06-19,2016-03-15,4304,2,430420160315
2016-06-19,2016-03-16,2551,0.2,255120160316
2016-06-19,2016-03-29,2154,2,215420160329
2016-06-19,2016-03-29,2222,3,222220160329
2016-06-19,2016-03-29,3300,2,330020160329
2016-06-19,2016-03-29,3457,2,345720160329
2016-06-19,2016-03-29,3641,2,364120160329
2016-06-19,2016-03-29,3771,2,377120160329
2016-06-19,2016-03-29,3909,2,390920160329
2016-06-19,2016-03-29,3918,2,391820160329
2016-06-19,2016-03-29,4301,2,430120160329
2016-06-19,2016-03-29,4528,5,452820160329
2016-06-19,2016-03-29,4658,2,465820160329
2016-06-19,2016-03-29,4687,2,468720160329
2016-06-19,2016-03-29,4820,2,482020160329
2016-06-19,2016-03-29,4849,2,484920160329
2016-06-19,2016-03-29,4923,1.1,492320160329
2016-06-19,2016-03-29,4956,2,495620160329
2016-06-19,2016-03-29,6034,2,603420160329
2016-06-19,2016-03-29,6171,2,617120160329
2016-06-19,2016-03-29,7183,3,718320160329
2016-06-19,2016-03-29,7564,2,756420160329
2016-06-19,2016-03-29,9055,2,905520160329
2016-06-19,2016-04-26,2910,2,291020160426
2016-06-19,2016-04-26,3195,4,319520160426
2016-06-19,2016-04-26,3666,2,366620160426
2016-06-19,2016-05-27,2303,2,230320160527
2016-06-19,2016-05-27,3915,2,391520160527
2016-06-19,2016-05-27,6064,3,606420160527
2016-06-19,2016-05-27,6070,2,607020160527
2016-06-19,2016-05-27,7630,2,763020160527
2016-06-19,2016-05-27,8282,2,828220160527
2016-06-19,2016-05-27,9313,0.5,931320160527
2016-06-19,2016-05-27,9511,1.5,951120160527
2016-06-19,2016-06-28,1435,2,143520160628
2016-06-19,2016-06-28,2428,2,242820160628
2016-06-19,2016-06-28,2501,0.2,250120160628
2016-06-19,2016-06-28,3299,2,329920160628
2016-06-19,2016-06-28,3902,2,390220160628
2016-06-19,2016-06-28,3904,2,390420160628
2016-06-19,2016-06-28,3926,2,392620160628
2016-06-19,2016-06-28,3927,2,392720160628
2016-06-19,2016-06-28,4004,0.1,400420160628
2016-06-19,2016-06-28,4631,0.1,463120160628
2016-06-19,2016-06-28,4967,2,496720160628
2016-06-19,2016-06-28,6619,2,661920160628
2016-06-19,2016-06-28,7314,2,731420160628
2016-06-19,2016-06-28,7636,2,763620160628
2016-06-19,2016-06-28,8202,0.1,820220160628
2016-06-19,2016-06-28,8397,1.2,839720160628
2016-06-19,2016-06-28,8914,0.1,891420160628
2016-06-19,2016-06-28,9731,0.1,973120160628
2016-06-19,2016-07-27,3955,0.5,395520160727
2016-06-19,2016-07-27,9042,0.2,904220160727
2016-06-19,2016-07-27,9681,0.5,968120160727
2016-06-19,2016-08-29,2687,0.1,268720160829
2016-06-19,2016-08-29,7975,0.1,797520160829
2016-06-19,2016-08-29,8260,0.1,826020160829
2016-06-19,2016-08-29,8274,0.1,827420160829
2016-06-19,2016-08-29,9835,0.4,983520160829
2016-06-19,2016-09-15,9950,0.2,995020160915
2016-06-19,2016-09-28,1301,0.1,130120160928
2016-06-19,2016-09-28,1515,0.1,151520160928
2016-06-19,2016-09-28,1518,0.1,151820160928
2016-06-19,2016-09-28,1885,0.1,188520160928
2016-06-19,2016-09-28,1904,0.5,190420160928
2016-06-19,2016-09-28,1931,0.2,193120160928
2016-06-19,2016-09-28,1937,0.2,193720160928
2016-06-19,2016-09-28,1956,0.1,195620160928
2016-06-19,2016-09-28,1972,0.1,197220160928
2016-06-19,2016-09-28,1975,0.2,197520160928
2016-06-19,2016-09-28,2001,0.5,200120160928
2016-06-19,2016-09-28,2003,0.1,200320160928
2016-06-19,2016-09-28,2108,0.1,210820160928
2016-06-19,2016-09-28,2109,0.2,210920160928
2016-06-19,2016-09-28,2201,0.2,220120160928
2016-06-19,2016-09-28,2204,0.1,220420160928
2016-06-19,2016-09-28,2209,0.5,220920160928
2016-06-19,2016-09-28,2286,0.1,228620160928
2016-06-19,2016-09-28,2613,0.1,261320160928
2016-06-19,2016-09-28,2804,0.1,280420160928
2016-06-19,2016-09-28,2871,0.5,287120160928
2016-06-19,2016-09-28,3010,0.1,301020160928
2016-06-19,2016-09-28,3011,0.5,301120160928
2016-06-19,2016-09-28,3104,0.1,310420160928
2016-06-19,2016-09-28,3306,0.1,330620160928
2016-06-19,2016-09-28,3374,0.5,337420160928
2016-06-19,2016-09-28,3401,0.2,340120160928
2016-06-19,2016-09-28,3408,0.1,340820160928
2016-06-19,2016-09-28,3708,0.1,370820160928
2016-06-19,2016-09-28,3864,0.1,386420160928
2016-06-19,2016-09-28,3954,0.5,395420160928
2016-06-19,2016-09-28,4008,0.2,400820160928
2016-06-19,2016-09-28,4023,0.1,402320160928
2016-06-19,2016-09-28,4028,0.1,402820160928
2016-06-19,2016-09-28,4102,0.2,410220160928
2016-06-19,2016-09-28,4112,0.1,411220160928
2016-06-19,2016-09-28,4182,0.5,418220160928
2016-06-19,2016-09-28,4224,0.1,422420160928
2016-06-19,2016-09-28,4228,0.5,422820160928
2016-06-19,2016-09-28,4229,0.1,422920160928
2016-06-19,2016-09-28,4471,0.2,447120160928
2016-06-19,2016-09-28,4538,0.1,453820160928
2016-06-19,2016-09-28,4539,0.1,453920160928
2016-06-19,2016-09-28,4918,0.1,491820160928
2016-06-19,2016-09-28,5142,0.1,514220160928
2016-06-19,2016-09-28,5195,0.5,519520160928
2016-06-19,2016-09-28,5202,0.1,520220160928
2016-06-19,2016-09-28,5237,0.5,523720160928
2016-06-19,2016-09-28,5331,0.1,533120160928
2016-06-19,2016-09-28,5406,0.1,540620160928
2016-06-19,2016-09-28,5408,0.1,540820160928
2016-06-19,2016-09-28,5410,0.1,541020160928
2016-06-19,2016-09-28,5446,0.2,544620160928
2016-06-19,2016-09-28,5464,0.2,546420160928
2016-06-19,2016-09-28,5482,0.1,548220160928
2016-06-19,2016-09-28,5491,0.1,549120160928
2016-06-19,2016-09-28,5602,0.1,560220160928
2016-06-19,2016-09-28,5631,0.2,563120160928
2016-06-19,2016-09-28,5711,0.1,571120160928
2016-06-19,2016-09-28,5753,0.1,575320160928
2016-06-19,2016-09-28,5801,0.1,580120160928
2016-06-19,2016-09-28,5915,0.1,591520160928
2016-06-19,2016-09-28,5981,0.1,598120160928
2016-06-19,2016-09-28,5983,0.1,598320160928
2016-06-19,2016-09-28,5994,0.2,599420160928
2016-06-19,2016-09-28,6208,0.1,620820160928
2016-06-19,2016-09-28,6306,0.2,630620160928
2016-06-19,2016-09-28,6317,0.1,631720160928
2016-06-19,2016-09-28,6361,0.2,636120160928
2016-06-19,2016-09-28,6362,0.1,636220160928
2016-06-19,2016-09-28,6390,0.2,639020160928
2016-06-19,2016-09-28,6462,0.1,646220160928
2016-06-19,2016-09-28,6623,0.2,662320160928
2016-06-19,2016-09-28,6655,0.5,665520160928
2016-06-19,2016-09-28,6703,0.1,670320160928
2016-06-19,2016-09-28,6751,0.2,675120160928
2016-06-19,2016-09-28,6846,0.1,684620160928
2016-06-19,2016-09-28,6919,0.5,691920160928
2016-06-19,2016-09-28,6928,0.1,692820160928
2016-06-19,2016-09-28,6962,0.2,696220160928
2016-06-19,2016-09-28,7122,0.1,712220160928
2016-06-19,2016-09-28,7231,0.1,723120160928
2016-06-19,2016-09-28,7462,0.1,746220160928
2016-06-19,2016-09-28,7562,0.1,756220160928
2016-06-19,2016-09-28,7723,0.1,772320160928
2016-06-19,2016-09-28,7735,0.2,773520160928
2016-06-19,2016-09-28,7758,0.1,775820160928
2016-06-19,2016-09-28,7905,0.2,790520160928
2016-06-19,2016-09-28,7981,0.5,798120160928
2016-06-19,2016-09-28,7991,0.1,799120160928
2016-06-19,2016-09-28,7995,0.2,799520160928
2016-06-19,2016-09-28,8038,0.1,803820160928
2016-06-19,2016-09-28,8039,0.1,803920160928
2016-06-19,2016-09-28,8071,0.2,807120160928
2016-06-19,2016-09-28,8075,0.1,807520160928
2016-06-19,2016-09-28,8105,0.5,810520160928
2016-06-19,2016-09-28,8132,0.2,813220160928
2016-06-19,2016-09-28,8144,0.5,814420160928
2016-06-19,2016-09-28,8215,0.1,821520160928
2016-06-19,2016-09-28,8309,0.1,830920160928
2016-06-19,2016-09-28,8325,0.1,832520160928
2016-06-19,2016-09-28,8367,0.1,836720160928
2016-06-19,2016-09-28,8374,0.1,837420160928
2016-06-19,2016-09-28,8377,0.1,837720160928
2016-06-19,2016-09-28,8383,0.1,838320160928
2016-06-19,2016-09-28,8521,0.1,852120160928
2016-06-19,2016-09-28,8522,0.1,852220160928
2016-06-19,2016-09-28,8529,0.1,852920160928
2016-06-19,2016-09-28,8530,0.1,853020160928
2016-06-19,2016-09-28,8541,0.2,854120160928
2016-06-19,2016-09-28,8542,0.1,854220160928
2016-06-19,2016-09-28,8543,0.1,854320160928
2016-06-19,2016-09-28,9007,0.5,900720160928
2016-06-19,2016-09-28,9009,0.5,900920160928
2016-06-19,2016-09-28,9074,0.1,907420160928
2016-06-19,2016-09-28,9305,0.1,930520160928
2016-06-19,2016-09-28,9407,0.2,940720160928
2016-06-19,2016-09-28,9537,0.1,953720160928
2016-06-19,2016-09-28,9625,0.5,962520160928
2016-06-19,2016-09-28,9675,0.1,967520160928
2016-06-19,2016-09-28,9701,0.1,970120160928
